04-21-2025 12:26:17 RAM 3944/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [50%@1651,42%@1651,38%@1651,30%@1651,41%@2201,53%@2201,100%@2201,66%@2201,46%@1355,30%@1190,35%@1190,30%@1190] EMC_FREQ 5%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.031C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.5C CV1@-256C GPU@46.593C tj@51.031C SOC1@47.625C CV2@-256C VDD_GPU_SOC 3178mW/3178mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4939mW/4939mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/1209mW NC 0mW/0mW
04-21-2025 12:26:50 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,0%@729,7%@729,15%@2201,0%@2201,64%@2201,0%@2201,8%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 78%@305 GR3D2_FREQ 26%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.906C Tboard@38C SOC2@46.5C Tdiode@40.25C SOC0@47.625C CV1@-256C GPU@46.437C tj@50.562C SOC1@47.593C CV2@-256C VDD_GPU_SOC 4370mW/4177mW VDD_CPU_CV 1986mW/2013mW VIN_SYS_5V0 5040mW/5017mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1290mW NC 0mW/0mW
04-21-2025 12:26:50 RAM 4923/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,7%@729,8%@729,0%@1245,8%@2201,0%@2201,50%@2201,0%@2327,15%@729,7%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 54%@305 GR3D2_FREQ 54%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.968C Tboard@38C SOC2@46.375C Tdiode@40.25C SOC0@47.531C CV1@-256C GPU@46.593C tj@50.968C SOC1@47.531C CV2@-256C VDD_GPU_SOC 3974mW/4176mW VDD_CPU_CV 1986mW/2013mW VIN_SYS_5V0 5040mW/5018mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1290mW NC 0mW/0mW
04-21-2025 12:26:50 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,0%@729,7%@729,15%@2201,0%@2201,61%@2201,0%@2201,21%@729,14%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 60%@305 GR3D2_FREQ 60%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.375C Tdiode@40.25C SOC0@47.406C CV1@-256C GPU@46.375C tj@51.062C SOC1@48C CV2@-256C VDD_GPU_SOC 3974mW/4175mW VDD_CPU_CV 1986mW/2013mW VIN_SYS_5V0 5040mW/5018mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1290mW NC 0mW/0mW
04-21-2025 12:26:50 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,0%@729,0%@1710,7%@2201,0%@2201,53%@2201,0%@2201,14%@729,7%@729,0%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 28%@305 GR3D2_FREQ 28%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.031C Tboard@38C SOC2@46.468C Tdiode@40C SOC0@47.437C CV1@-256C GPU@46.406C tj@51.031C SOC1@47.562C CV2@-256C VDD_GPU_SOC 4370mW/4176mW VDD_CPU_CV 1986mW/2013mW VIN_SYS_5V0 5040mW/5018mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1290mW NC 0mW/0mW
04-21-2025 12:26:51 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [12%@729,0%@729,6%@729,6%@729,6%@2201,0%@2201,52%@2201,0%@2201,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 15%@306 GR3D2_FREQ 88%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.843C Tboard@38C SOC2@46.437C Tdiode@40C SOC0@47.468C CV1@-256C GPU@46.5C tj@50.843C SOC1@47.5C CV2@-256C VDD_GPU_SOC 3972mW/4175mW VDD_CPU_CV 1986mW/2013mW VIN_SYS_5V0 5040mW/5018mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1290mW NC 0mW/0mW
04-21-2025 12:26:51 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@1328,13%@729,7%@729,20%@2201,0%@2201,57%@2201,0%@2201,14%@729,7%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 95%@305 GR3D2_FREQ 95%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.906C Tboard@38C SOC2@46.468C Tdiode@40C SOC0@47.5C CV1@-256C GPU@46.843C tj@50.656C SOC1@47.562C CV2@-256C VDD_GPU_SOC 3972mW/4174mW VDD_CPU_CV 1986mW/2013mW VIN_SYS_5V0 5040mW/5018mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1290mW NC 0mW/0mW
04-21-2025 12:26:51 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@1325,0%@2201,0%@1069,0%@729,7%@2201,0%@2201,60%@2201,0%@2201,13%@729,0%@729,0%@729,6%@729] EMC_FREQ 6%@2133 GR3D_FREQ 84%@305 GR3D2_FREQ 84%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.375C Tdiode@40C SOC0@47.625C CV1@-256C GPU@46.843C tj@50.781C SOC1@47.937C CV2@-256C VDD_GPU_SOC 4370mW/4175mW VDD_CPU_CV 1986mW/2013mW VIN_SYS_5V0 5040mW/5018mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1290mW NC 0mW/0mW
04-21-2025 12:26:51 RAM 4923/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@729,0%@729,12%@729,0%@729,18%@2201,0%@2201,57%@2201,0%@2201,7%@729,12%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 69%@305 GR3D2_FREQ 33%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.406C Tdiode@40.25C SOC0@47.437C CV1@-256C GPU@46.593C tj@50.937C SOC1@47.562C CV2@-256C VDD_GPU_SOC 4370mW/4176mW VDD_CPU_CV 1986mW/2013mW VIN_SYS_5V0 5040mW/5018mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1290mW NC 0mW/0mW
04-21-2025 12:26:51 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@729,0%@729,0%@729,13%@2201,0%@2201,53%@2201,0%@2201,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 49%@305 GR3D2_FREQ 49%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.531C Tdiode@40.25C SOC0@47.562C CV1@-256C GPU@46.312C tj@50.531C SOC1@47.593C CV2@-256C VDD_GPU_SOC 3972mW/4175mW VDD_CPU_CV 1986mW/2012mW VIN_SYS_5V0 5040mW/5018mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1290mW NC 0mW/0mW
04-21-2025 12:26:51 RAM 4924/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,7%@729,0%@729,7%@729,7%@2201,0%@2201,53%@2201,0%@2201,7%@729,7%@729,7%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 66%@305 GR3D2_FREQ 66%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.343C Tdiode@40.25C SOC0@47.625C CV1@-256C GPU@46.437C tj@50.531C SOC1@47.718C CV2@-256C VDD_GPU_SOC 3972mW/4174mW VDD_CPU_CV 1986mW/2012mW VIN_SYS_5V0 5040mW/5018mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1290mW NC 0mW/0mW
04-21-2025 12:26:51 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@729,0%@729,7%@729,7%@2201,0%@2201,57%@2201,0%@2201,7%@729,7%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 79%@305 GR3D2_FREQ 79%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.375C Tdiode@40.25C SOC0@47.375C CV1@-256C GPU@46.656C tj@50.812C SOC1@47.562C CV2@-256C VDD_GPU_SOC 3972mW/4173mW VDD_CPU_CV 1986mW/2012mW VIN_SYS_5V0 5040mW/5018mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1290mW NC 0mW/0mW
04-21-2025 12:26:52 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@913,0%@729,0%@729,7%@729,14%@2201,0%@2201,57%@2082,0%@2201,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 90%@305 GR3D2_FREQ 90%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.687C Tboard@38C SOC2@46.406C Tdiode@40.25C SOC0@47.468C CV1@-256C GPU@46.75C tj@50.687C SOC1@47.562C CV2@-256C VDD_GPU_SOC 3972mW/4172mW VDD_CPU_CV 1986mW/2012mW VIN_SYS_5V0 5040mW/5018mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1290mW NC 0mW/0mW
04-21-2025 12:26:52 RAM 4924/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,6%@2201,6%@729,11%@729,7%@2201,0%@2201,60%@2201,0%@2201,13%@729,0%@729,0%@729,6%@729] EMC_FREQ 6%@2133 GR3D_FREQ 91%@305 GR3D2_FREQ 91%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.281C Tdiode@40.25C SOC0@47.437C CV1@-256C GPU@46.531C tj@50.656C SOC1@47.562C CV2@-256C VDD_GPU_SOC 4370mW/4173mW VDD_CPU_CV 1986mW/2012mW VIN_SYS_5V0 5040mW/5019mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1291mW NC 0mW/0mW
04-21-2025 12:26:52 RAM 4923/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,7%@729,0%@729,7%@729,14%@2201,0%@2201,57%@2201,0%@2201,13%@729,6%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 71%@305 GR3D2_FREQ 71%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.375C Tdiode@40.25C SOC0@47.625C CV1@-256C GPU@46.5C tj@50.687C SOC1@47.75C CV2@-256C VDD_GPU_SOC 4370mW/4174mW VDD_CPU_CV 1986mW/2012mW VIN_SYS_5V0 5040mW/5019mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1291mW NC 0mW/0mW
04-21-2025 12:26:52 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@2201,0%@2201,6%@887,0%@729,12%@2201,0%@2201,56%@2201,0%@2201,7%@729,0%@729,6%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 53%@305 GR3D2_FREQ 53%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.343C Tdiode@40.25C SOC0@47.437C CV1@-256C GPU@46.437C tj@50.718C SOC1@47.562C CV2@-256C VDD_GPU_SOC 3972mW/4173mW VDD_CPU_CV 1986mW/2012mW VIN_SYS_5V0 5040mW/5019mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1291mW NC 0mW/0mW
04-21-2025 12:26:52 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@984,0%@729,0%@729,6%@729,14%@2201,6%@2201,53%@2201,0%@2201,7%@729,12%@729,7%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 34%@306 GR3D2_FREQ 68%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.406C Tdiode@40.25C SOC0@47.562C CV1@-256C GPU@46.5C tj@50.718C SOC1@47.75C CV2@-256C VDD_GPU_SOC 3972mW/4172mW VDD_CPU_CV 1986mW/2012mW VIN_SYS_5V0 5040mW/5019mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1291mW NC 0mW/0mW
04-21-2025 12:26:52 RAM 4923/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,7%@2201,0%@2222,7%@729,14%@2201,0%@2201,57%@2085,0%@2201,15%@729,7%@729,0%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 86%@305 GR3D2_FREQ 86%@306 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.718C Tboard@38C SOC2@46.406C Tdiode@40.25C SOC0@47.687C CV1@-256C GPU@46.656C tj@50.718C SOC1@47.843C CV2@-256C VDD_GPU_SOC 3972mW/4172mW VDD_CPU_CV 1986mW/2012mW VIN_SYS_5V0 5040mW/5019mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1291mW NC 0mW/0mW
04-21-2025 12:26:52 RAM 4924/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,7%@729,7%@729,7%@729,8%@2188,0%@2188,58%@2188,0%@2201,7%@729,7%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 8%@305 GR3D2_FREQ 8%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.625C CV1@-256C GPU@46.843C tj@50.656C SOC1@47.781C CV2@-256C VDD_GPU_SOC 4370mW/4172mW VDD_CPU_CV 1986mW/2011mW VIN_SYS_5V0 5040mW/5019mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1291mW NC 0mW/0mW
04-21-2025 12:26:52 RAM 4923/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,14%@729,0%@729,14%@2201,0%@2201,30%@2201,23%@2201,15%@729,0%@729,7%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 79%@305 GR3D2_FREQ 19%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.562C Tdiode@40C SOC0@47.531C CV1@-256C GPU@46.531C tj@50.468C SOC1@47.687C CV2@-256C VDD_GPU_SOC 4370mW/4173mW VDD_CPU_CV 1986mW/2011mW VIN_SYS_5V0 5040mW/5019mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1291mW NC 0mW/0mW
04-21-2025 12:26:53 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@729,0%@729,0%@729,7%@729,21%@2201,0%@2201,0%@2201,61%@2201,8%@729,14%@729,7%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 71%@305 GR3D2_FREQ 71%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.531C Tdiode@40.25C SOC0@47.406C CV1@-256C GPU@46.812C tj@50.531C SOC1@47.562C CV2@-256C VDD_GPU_SOC 3972mW/4172mW VDD_CPU_CV 1986mW/2011mW VIN_SYS_5V0 5040mW/5019mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1291mW NC 0mW/0mW
04-21-2025 12:26:53 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,0%@729,15%@2201,0%@2035,0%@2201,58%@2201,8%@729,0%@729,7%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 49%@305 GR3D2_FREQ 49%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.406C Tdiode@40.25C SOC0@47.468C CV1@-256C GPU@46.25C tj@50.593C SOC1@47.531C CV2@-256C VDD_GPU_SOC 3972mW/4172mW VDD_CPU_CV 1986mW/2011mW VIN_SYS_5V0 5040mW/5019mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1291mW NC 0mW/0mW
04-21-2025 12:26:53 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,7%@729,7%@729,8%@2201,0%@2201,0%@2201,60%@2201,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 43%@305 GR3D2_FREQ 43%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.406C Tdiode@40.25C SOC0@47.687C CV1@-256C GPU@46.437C tj@50.625C SOC1@47.718C CV2@-256C VDD_GPU_SOC 4370mW/4172mW VDD_CPU_CV 1986mW/2011mW VIN_SYS_5V0 5040mW/5019mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1291mW NC 0mW/0mW
04-21-2025 12:26:53 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@729,0%@729,0%@729,0%@729,15%@2201,0%@2201,0%@2201,50%@2201,8%@729,0%@729,7%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 71%@305 GR3D2_FREQ 71%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.718C Tboard@38C SOC2@46.375C Tdiode@40.25C SOC0@47.5C CV1@-256C GPU@46.593C tj@50.531C SOC1@47.562C CV2@-256C VDD_GPU_SOC 3972mW/4172mW VDD_CPU_CV 1986mW/2011mW VIN_SYS_5V0 5040mW/5019mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1291mW NC 0mW/0mW
04-21-2025 12:26:53 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,7%@729,0%@729,0%@729,8%@2201,0%@2201,0%@2201,61%@2201,15%@729,0%@729,14%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 18%@305 GR3D2_FREQ 84%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.781C Tboard@38C SOC2@46.437C Tdiode@40.25C SOC0@47.437C CV1@-256C GPU@46.625C tj@50.781C SOC1@47.5C CV2@-256C VDD_GPU_SOC 3972mW/4171mW VDD_CPU_CV 1986mW/2011mW VIN_SYS_5V0 5040mW/5019mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1291mW NC 0mW/0mW
04-21-2025 12:26:53 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,11%@729,6%@729,13%@2201,0%@2201,0%@2055,53%@2201,14%@729,12%@729,0%@729,6%@729] EMC_FREQ 6%@2133 GR3D_FREQ 7%@305 GR3D2_FREQ 7%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.468C Tdiode@40.25C SOC0@47.406C CV1@-256C GPU@46.781C tj@50.593C SOC1@47.656C CV2@-256C VDD_GPU_SOC 3972mW/4170mW VDD_CPU_CV 1986mW/2011mW VIN_SYS_5V0 5040mW/5019mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1291mW NC 0mW/0mW
04-21-2025 12:26:53 RAM 4923/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,12%@729,0%@729,13%@2201,0%@2201,0%@2201,57%@2317,7%@729,6%@729,0%@729,6%@729] EMC_FREQ 6%@2133 GR3D_FREQ 84%@305 GR3D2_FREQ 84%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.343C Tdiode@40.25C SOC0@47.656C CV1@-256C GPU@46.718C tj@50.562C SOC1@47.593C CV2@-256C VDD_GPU_SOC 3972mW/4169mW VDD_CPU_CV 1986mW/2011mW VIN_SYS_5V0 5040mW/5020mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1291mW NC 0mW/0mW
04-21-2025 12:26:54 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,6%@918,0%@2197,0%@729,13%@2201,0%@2201,0%@2201,57%@2201,13%@729,0%@729,0%@729,12%@729] EMC_FREQ 6%@2133 GR3D_FREQ 72%@305 GR3D2_FREQ 72%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.437C Tdiode@40.25C SOC0@47.437C CV1@-256C GPU@46.437C tj@50.656C SOC1@47.562C CV2@-256C VDD_GPU_SOC 3972mW/4169mW VDD_CPU_CV 1986mW/2011mW VIN_SYS_5V0 5040mW/5020mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1291mW NC 0mW/0mW
04-21-2025 12:26:54 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,13%@729,7%@1571,14%@2201,0%@2201,0%@2201,53%@2201,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 59%@305 GR3D2_FREQ 59%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.718C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.625C CV1@-256C GPU@46.343C tj@50.718C SOC1@47.843C CV2@-256C VDD_GPU_SOC 3972mW/4168mW VDD_CPU_CV 1986mW/2011mW VIN_SYS_5V0 5040mW/5020mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1292mW NC 0mW/0mW
04-21-2025 12:26:54 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,6%@2201,7%@2201,6%@729,7%@2201,0%@2201,0%@2201,60%@2201,7%@729,6%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 45%@305 GR3D2_FREQ 45%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.375C Tdiode@40C SOC0@47.718C CV1@-256C GPU@46.562C tj@50.718C SOC1@47.75C CV2@-256C VDD_GPU_SOC 4370mW/4169mW VDD_CPU_CV 1986mW/2010mW VIN_SYS_5V0 5040mW/5020mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1292mW NC 0mW/0mW
04-21-2025 12:26:54 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,7%@729,7%@729,0%@729,15%@2201,0%@2201,0%@2201,50%@2201,15%@729,0%@729,0%@729,14%@729] EMC_FREQ 6%@2133 GR3D_FREQ 36%@305 GR3D2_FREQ 36%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.468C Tdiode@40C SOC0@47.468C CV1@-256C GPU@46.562C tj@50.656C SOC1@48.031C CV2@-256C VDD_GPU_SOC 4370mW/4169mW VDD_CPU_CV 1986mW/2010mW VIN_SYS_5V0 5040mW/5020mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1292mW NC 0mW/0mW
04-21-2025 12:26:54 RAM 4923/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,7%@729,0%@1520,7%@729,7%@2201,0%@2201,0%@2201,60%@2201,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 77%@305 GR3D2_FREQ 77%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.625C CV1@-256C GPU@46.656C tj@50.625C SOC1@47.75C CV2@-256C VDD_GPU_SOC 4370mW/4170mW VDD_CPU_CV 1986mW/2010mW VIN_SYS_5V0 5040mW/5020mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1292mW NC 0mW/0mW
04-21-2025 12:26:54 RAM 4924/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,7%@2201,7%@2201,14%@2201,0%@2201,0%@2201,57%@2201,20%@729,0%@729,7%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 89%@305 GR3D2_FREQ 89%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.718C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.5C CV1@-256C GPU@46.406C tj@50.562C SOC1@47.593C CV2@-256C VDD_GPU_SOC 4370mW/4171mW VDD_CPU_CV 1986mW/2010mW VIN_SYS_5V0 5040mW/5020mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1292mW NC 0mW/0mW
04-21-2025 12:26:54 RAM 4923/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [0%@729,0%@729,7%@729,0%@729,14%@2201,0%@2326,6%@2201,53%@2201,14%@729,0%@729,13%@729,12%@729] EMC_FREQ 6%@2133 GR3D_FREQ 95%@305 GR3D2_FREQ 95%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.406C Tboard@38C SOC2@46.343C Tdiode@40.25C SOC0@47.343C CV1@-256C GPU@46.343C tj@50.687C SOC1@47.75C CV2@-256C VDD_GPU_SOC 4370mW/4172mW VDD_CPU_CV 1986mW/2010mW VIN_SYS_5V0 5040mW/5020mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1292mW NC 0mW/0mW
04-21-2025 12:26:55 RAM 4922/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,7%@729,0%@729,14%@2201,0%@2201,0%@2201,60%@2201,7%@729,0%@729,0%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 81%@305 GR3D2_FREQ 81%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.406C Tdiode@40.25C SOC0@47.468C CV1@-256C GPU@46.906C tj@50.5C SOC1@47.562C CV2@-256C VDD_GPU_SOC 4370mW/4172mW VDD_CPU_CV 1986mW/2010mW VIN_SYS_5V0 5040mW/5020mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1292mW NC 0mW/0mW
04-21-2025 12:26:55 RAM 4923/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,7%@729,7%@729,7%@2201,0%@2201,0%@2201,53%@2201,7%@729,0%@729,6%@729,6%@729] EMC_FREQ 6%@2133 GR3D_FREQ 71%@305 GR3D2_FREQ 71%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.375C Tdiode@40.25C SOC0@47.437C CV1@-256C GPU@46.593C tj@50.656C SOC1@47.562C CV2@-256C VDD_GPU_SOC 3972mW/4172mW VDD_CPU_CV 1986mW/2010mW VIN_SYS_5V0 5040mW/5020mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1292mW NC 0mW/0mW
