04-21-2025 12:28:57 RAM 3960/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [35%@1113,21%@1113,23%@1113,23%@1190,35%@2201,100%@2201,28%@2201,31%@2201,30%@883,23%@883,28%@883,26%@883] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.562C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.187C CV1@-256C GPU@46.343C tj@51.562C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2780mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4737mW/4737mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/1108mW NC 0mW/0mW
04-21-2025 12:29:22 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,6%@729,7%@729,0%@729,7%@729,0%@729,0%@729,0%@729,14%@729,0%@729,13%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.437C Tboard@38C SOC2@46.156C Tdiode@40C SOC0@47.281C CV1@-256C GPU@45.875C tj@50.437C SOC1@47.406C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2164mW VIN_SYS_5V0 4126mW/4450mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/815mW NC 0mW/0mW
04-21-2025 12:29:22 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@729,0%@729,0%@729,6%@729,20%@729,6%@729,6%@729,0%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.281C Tboard@38C SOC2@46.062C Tdiode@40C SOC0@47.25C CV1@-256C GPU@45.75C tj@49.781C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2154mW VIN_SYS_5V0 4126mW/4448mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/813mW NC 0mW/0mW
04-21-2025 12:29:22 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,14%@729,8%@729,0%@729,0%@729,14%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.281C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.25C CV1@-256C GPU@46.093C tj@50.281C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2144mW VIN_SYS_5V0 4126mW/4446mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/811mW NC 0mW/0mW
04-21-2025 12:29:22 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [5%@1564,5%@1414,0%@729,5%@729,10%@729,5%@729,0%@729,0%@729,10%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.437C CV1@-256C GPU@46.312C tj@49.718C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2135mW VIN_SYS_5V0 4126mW/4445mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/810mW NC 0mW/0mW
04-21-2025 12:29:22 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@729,6%@729,12%@729,12%@729,13%@729,0%@729,0%@729,6%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@45.937C tj@49.625C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2125mW VIN_SYS_5V0 4126mW/4443mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/808mW NC 0mW/0mW
04-21-2025 12:29:22 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,0%@2201,13%@729,6%@729,13%@729,6%@729,0%@729,7%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.656C Tboard@38C SOC2@45.968C Tdiode@40C SOC0@47.156C CV1@-256C GPU@45.812C tj@49.875C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2116mW VIN_SYS_5V0 4126mW/4441mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/806mW NC 0mW/0mW
04-21-2025 12:29:23 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,6%@729,13%@729,13%@729,13%@729,6%@729,6%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@45.906C Tdiode@40C SOC0@47.093C CV1@-256C GPU@46.187C tj@50.062C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2107mW VIN_SYS_5V0 4126mW/4440mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/805mW NC 0mW/0mW
04-21-2025 12:29:23 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,0%@729,0%@729,14%@729,6%@729,6%@729,6%@729,20%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.156C tj@49.718C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2098mW VIN_SYS_5V0 4126mW/4438mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/803mW NC 0mW/0mW
04-21-2025 12:29:23 RAM 3928/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@824,0%@1589,0%@729,6%@729,7%@729,0%@729,6%@729,6%@729,12%@729,6%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.906C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.281C CV1@-256C GPU@46.343C tj@49.75C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2089mW VIN_SYS_5V0 4126mW/4436mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/802mW NC 0mW/0mW
04-21-2025 12:29:23 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [22%@729,0%@729,5%@729,5%@729,16%@729,20%@729,0%@729,11%@729,6%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.156C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@46.187C tj@49.75C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2080mW VIN_SYS_5V0 4126mW/4435mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/800mW NC 0mW/0mW
04-21-2025 12:29:23 RAM 3928/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [5%@827,5%@729,5%@729,5%@729,5%@729,5%@729,0%@729,10%@729,5%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@45.937C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.375C tj@49.781C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2071mW VIN_SYS_5V0 4025mW/4432mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/798mW NC 0mW/0mW
04-21-2025 12:29:23 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@837,0%@729,17%@729,6%@729,18%@729,0%@729,0%@729,6%@729,7%@729,6%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.875C Tboard@38C SOC2@46.093C Tdiode@40C SOC0@47.187C CV1@-256C GPU@46.312C tj@49.625C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2062mW VIN_SYS_5V0 4025mW/4430mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/797mW NC 0mW/0mW
04-21-2025 12:29:23 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,6%@729,0%@729,7%@729,0%@729,7%@729,0%@729,7%@729,13%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.718C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.406C CV1@-256C GPU@45.781C tj@49.906C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2053mW VIN_SYS_5V0 4126mW/4429mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/795mW NC 0mW/0mW
04-21-2025 12:29:24 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,7%@729,0%@729,15%@729,7%@729,0%@729,0%@729,15%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.718C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@45.812C tj@49.843C SOC1@47.406C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2045mW VIN_SYS_5V0 4126mW/4427mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/794mW NC 0mW/0mW
04-21-2025 12:29:24 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,7%@729,0%@729,7%@729,14%@729,14%@729,0%@729,7%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.875C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.875C tj@49.781C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2036mW VIN_SYS_5V0 4126mW/4426mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/792mW NC 0mW/0mW
04-21-2025 12:29:24 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,7%@729,0%@729,7%@729,15%@729,0%@729,0%@729,0%@729,15%@729,7%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.906C Tboard@38C SOC2@45.968C Tdiode@40C SOC0@47.031C CV1@-256C GPU@46.062C tj@49.906C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2028mW VIN_SYS_5V0 4126mW/4424mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/791mW NC 0mW/0mW
04-21-2025 12:29:24 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,14%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@46C Tdiode@40C SOC0@47.125C CV1@-256C GPU@45.843C tj@49.625C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2019mW VIN_SYS_5V0 4126mW/4422mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/789mW NC 0mW/0mW
04-21-2025 12:29:24 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@729,0%@729,6%@729,0%@729,13%@729,0%@729,6%@729,0%@729,7%@729,12%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.25C CV1@-256C GPU@46.25C tj@49.656C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2011mW VIN_SYS_5V0 4126mW/4421mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/788mW NC 0mW/0mW
04-21-2025 12:29:24 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,0%@729,12%@729,18%@729,0%@729,6%@729,0%@729,13%@729,0%@729,6%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.093C tj@49.843C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2005mW VIN_SYS_5V0 4126mW/4419mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/786mW NC 0mW/0mW
04-21-2025 12:29:24 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@2201,6%@2329,6%@729,0%@729,13%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@46.156C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.093C tj@49.687C SOC1@47.406C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1997mW VIN_SYS_5V0 4126mW/4418mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/785mW NC 0mW/0mW
04-21-2025 12:29:25 RAM 3926/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,7%@729,7%@729,0%@729,0%@729,0%@729,18%@729,0%@729,13%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@45.781C tj@49.781C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1989mW VIN_SYS_5V0 4126mW/4417mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/784mW NC 0mW/0mW
04-21-2025 12:29:25 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,7%@729,9%@729,0%@729,0%@729,0%@729,16%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.375C CV1@-256C GPU@45.968C tj@49.781C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1981mW VIN_SYS_5V0 4126mW/4415mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/782mW NC 0mW/0mW
04-21-2025 12:29:25 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@729,0%@729,7%@729,20%@729,15%@729,0%@729,0%@729,0%@729,8%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@46.25C tj@49.625C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1973mW VIN_SYS_5V0 4126mW/4414mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/781mW NC 0mW/0mW
04-21-2025 12:29:25 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,6%@729,18%@729,7%@729,13%@729,0%@729,0%@729,0%@729,14%@729,0%@729,12%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.687C Tboard@38C SOC2@46.093C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@45.843C tj@49.687C SOC1@47.406C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/1967mW VIN_SYS_5V0 4126mW/4412mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/779mW NC 0mW/0mW
04-21-2025 12:29:25 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [17%@729,5%@729,0%@729,0%@729,16%@729,0%@729,0%@729,0%@729,5%@729,5%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.687C Tboard@38C SOC2@45.937C Tdiode@40C SOC0@47.062C CV1@-256C GPU@46.093C tj@50.156C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1960mW VIN_SYS_5V0 4126mW/4411mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/778mW NC 0mW/0mW
04-21-2025 12:29:25 RAM 3925/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [12%@729,6%@729,0%@729,0%@729,12%@729,0%@729,0%@729,6%@729,17%@729,6%@729,5%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@45.937C Tdiode@40C SOC0@47.125C CV1@-256C GPU@46.156C tj@50.125C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1952mW VIN_SYS_5V0 4126mW/4409mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/777mW NC 0mW/0mW
04-21-2025 12:29:25 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@729,0%@729,7%@729,7%@729,7%@729,6%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.062C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.25C CV1@-256C GPU@46.093C tj@49.687C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1945mW VIN_SYS_5V0 4126mW/4408mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/775mW NC 0mW/0mW
04-21-2025 12:29:26 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,7%@729,0%@729,0%@729,7%@729,7%@729,0%@729,21%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.718C Tboard@38C SOC2@45.875C Tdiode@39.75C SOC0@47.437C CV1@-256C GPU@46.281C tj@49.718C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1937mW VIN_SYS_5V0 4126mW/4407mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/774mW NC 0mW/0mW
04-21-2025 12:29:26 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,0%@729,7%@729,15%@729,0%@729,0%@729,7%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.062C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.312C CV1@-256C GPU@45.906C tj@49.625C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1930mW VIN_SYS_5V0 4126mW/4405mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/773mW NC 0mW/0mW
04-21-2025 12:29:26 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,7%@729,0%@729,15%@729,0%@729,7%@729,0%@729,15%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.25C tj@49.75C SOC1@47.406C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1922mW VIN_SYS_5V0 4126mW/4404mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/771mW NC 0mW/0mW
04-21-2025 12:29:26 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,7%@729,7%@729,8%@729,7%@729,7%@729,0%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.218C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@46.125C tj@49.718C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1915mW VIN_SYS_5V0 4126mW/4403mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/770mW NC 0mW/0mW
04-21-2025 12:29:26 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@729,0%@729,7%@729,7%@729,15%@729,7%@729,0%@729,0%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.687C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@45.875C tj@49.687C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1908mW VIN_SYS_5V0 4126mW/4401mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/769mW NC 0mW/0mW
04-21-2025 12:29:26 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@2029,6%@729,0%@729,0%@729,12%@729,6%@729,0%@729,0%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.031C tj@50.125C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1901mW VIN_SYS_5V0 4126mW/4400mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/768mW NC 0mW/0mW
04-21-2025 12:29:26 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,5%@729,5%@729,5%@729,11%@729,10%@729,5%@729,5%@729,5%@729,5%@729,0%@729,5%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@46.156C tj@49.812C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1894mW VIN_SYS_5V0 4126mW/4399mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/766mW NC 0mW/0mW
04-21-2025 12:29:27 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [17%@729,0%@729,0%@801,6%@729,6%@729,0%@729,5%@729,0%@729,12%@729,0%@729,5%@729,5%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@45.812C tj@49.625C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1887mW VIN_SYS_5V0 4126mW/4398mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/765mW NC 0mW/0mW
04-21-2025 12:29:27 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [17%@729,5%@729,0%@809,6%@729,12%@729,0%@729,0%@729,0%@729,11%@729,0%@729,0%@729,5%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.218C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.343C CV1@-256C GPU@45.781C tj@49.687C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/1880mW VIN_SYS_5V0 4126mW/4396mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/764mW NC 0mW/0mW
