04-21-2025 12:18:30 RAM 4271/30587MB (lfb 95x4MB) SWAP 31/15294MB (cached 0MB) CPU [46%@1267,38%@1267,38%@1267,38%@1267,41%@2035,33%@2035,38%@2035,69%@2035,41%@2201,53%@2201,100%@2201,38%@2201] EMC_FREQ 5%@2133 GR3D_FREQ 0%@407 GR3D2_FREQ 0%@407 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.781C Tboard@38C SOC2@46.031C Tdiode@39.5C SOC0@46.937C CV1@-256C GPU@45.75C tj@50.781C SOC1@47.218C CV2@-256C VDD_GPU_SOC 3178mW/3178mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4939mW/4939mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/1209mW NC 0mW/0mW
04-21-2025 12:18:54 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,7%@729,7%@729,0%@729,0%@729,0%@729,7%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@45.812C Tdiode@39.5C SOC0@46.875C CV1@-256C GPU@46.031C tj@49.468C SOC1@47.156C CV2@-256C VDD_GPU_SOC 2779mW/3585mW VDD_CPU_CV 397mW/1454mW VIN_SYS_5V0 4025mW/4759mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1060mW NC 0mW/0mW
04-21-2025 12:18:54 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,0%@729,7%@729,15%@729,0%@729,0%@729,7%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.718C Tdiode@39.5C SOC0@46.937C CV1@-256C GPU@45.656C tj@49.593C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2779mW/3581mW VDD_CPU_CV 397mW/1448mW VIN_SYS_5V0 4025mW/4755mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1057mW NC 0mW/0mW
04-21-2025 12:18:54 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,0%@729,0%@729,7%@729,7%@729,0%@729,0%@729,14%@729,7%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.5C Tboard@38C SOC2@45.75C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.718C tj@49.625C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2779mW/3576mW VDD_CPU_CV 397mW/1442mW VIN_SYS_5V0 4025mW/4751mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1053mW NC 0mW/0mW
04-21-2025 12:18:54 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,0%@729,0%@729,15%@729,7%@729,0%@729,0%@729,8%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.5C Tboard@38C SOC2@45.75C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@45.937C tj@49.5C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2779mW/3572mW VDD_CPU_CV 397mW/1436mW VIN_SYS_5V0 4025mW/4747mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1050mW NC 0mW/0mW
04-21-2025 12:18:55 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,7%@729,0%@729,7%@729,7%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.906C Tdiode@39.5C SOC0@47.093C CV1@-256C GPU@45.812C tj@49.437C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2779mW/3568mW VDD_CPU_CV 397mW/1430mW VIN_SYS_5V0 4025mW/4743mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1046mW NC 0mW/0mW
04-21-2025 12:18:55 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,6%@729,12%@729,12%@729,6%@729,0%@729,0%@729,0%@729,12%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.468C Tboard@38C SOC2@45.656C Tdiode@39.5C SOC0@47.093C CV1@-256C GPU@45.906C tj@49.625C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2779mW/3563mW VDD_CPU_CV 397mW/1425mW VIN_SYS_5V0 4025mW/4739mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1043mW NC 0mW/0mW
04-21-2025 12:18:55 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [0%@729,0%@729,12%@729,6%@729,7%@729,0%@729,0%@729,0%@729,0%@729,6%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@45.687C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.687C tj@49.562C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2779mW/3559mW VDD_CPU_CV 397mW/1419mW VIN_SYS_5V0 4025mW/4735mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1039mW NC 0mW/0mW
04-21-2025 12:18:55 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,7%@729,7%@729,0%@729,0%@729,0%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.875C Tdiode@39.75C SOC0@46.906C CV1@-256C GPU@45.875C tj@49.406C SOC1@47.125C CV2@-256C VDD_GPU_SOC 2779mW/3555mW VDD_CPU_CV 397mW/1413mW VIN_SYS_5V0 4025mW/4731mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1036mW NC 0mW/0mW
04-21-2025 12:18:55 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,7%@729,0%@729,7%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.531C Tboard@38C SOC2@45.687C Tdiode@39.5C SOC0@47.125C CV1@-256C GPU@45.687C tj@49.531C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2779mW/3551mW VDD_CPU_CV 397mW/1408mW VIN_SYS_5V0 4025mW/4727mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1032mW NC 0mW/0mW
04-21-2025 12:18:55 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,6%@729,0%@729,7%@729,0%@729,0%@729,7%@729,7%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.437C Tboard@38C SOC2@45.843C Tdiode@39.5C SOC0@46.937C CV1@-256C GPU@45.593C tj@49.437C SOC1@47.156C CV2@-256C VDD_GPU_SOC 2779mW/3546mW VDD_CPU_CV 397mW/1403mW VIN_SYS_5V0 4025mW/4723mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1029mW NC 0mW/0mW
04-21-2025 12:18:55 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,6%@729,0%@729,12%@729,7%@729,0%@729,6%@729,0%@729,7%@729,6%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.437C Tboard@38C SOC2@45.906C Tdiode@39.5C SOC0@46.968C CV1@-256C GPU@45.906C tj@49.437C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2779mW/3542mW VDD_CPU_CV 397mW/1397mW VIN_SYS_5V0 4025mW/4720mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1026mW NC 0mW/0mW
04-21-2025 12:18:56 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@729,0%@729,0%@729,0%@729,13%@729,7%@729,0%@729,0%@729,7%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.5C Tboard@38C SOC2@45.718C Tdiode@39.5C SOC0@46.875C CV1@-256C GPU@45.75C tj@49.5C SOC1@47.093C CV2@-256C VDD_GPU_SOC 2779mW/3538mW VDD_CPU_CV 397mW/1392mW VIN_SYS_5V0 4025mW/4716mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1022mW NC 0mW/0mW
04-21-2025 12:18:56 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,6%@729,6%@729,0%@729,6%@729,0%@729,0%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@45.718C Tdiode@39.5C SOC0@46.812C CV1@-256C GPU@46.093C tj@49.562C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2779mW/3534mW VDD_CPU_CV 397mW/1387mW VIN_SYS_5V0 4025mW/4712mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1019mW NC 0mW/0mW
04-21-2025 12:18:56 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,6%@729,12%@729,6%@729,0%@729,0%@729,6%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.468C Tboard@38C SOC2@45.843C Tdiode@39.75C SOC0@46.843C CV1@-256C GPU@46.187C tj@49.875C SOC1@47.187C CV2@-256C VDD_GPU_SOC 2779mW/3530mW VDD_CPU_CV 397mW/1381mW VIN_SYS_5V0 4025mW/4709mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1016mW NC 0mW/0mW
04-21-2025 12:18:56 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@2201,0%@2201,0%@729,0%@729,6%@729,0%@729,6%@729,0%@729,6%@729,6%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@45.812C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@46.125C tj@49.562C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2779mW/3526mW VDD_CPU_CV 397mW/1376mW VIN_SYS_5V0 4025mW/4705mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/1013mW NC 0mW/0mW
04-21-2025 12:18:56 RAM 4270/30587MB (lfb 96x4MB) SWAP 31/15294MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1728,7%@729,0%@729,0%@729,0%@729,15%@806,0%@806,0%@806,14%@806] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.812C Tdiode@39.5C SOC0@47.093C CV1@-256C GPU@46C tj@49.625C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2779mW/3522mW VDD_CPU_CV 794mW/1373mW VIN_SYS_5V0 4025mW/4701mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1010mW NC 0mW/0mW
04-21-2025 12:18:56 RAM 4262/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,0%@729,8%@729,0%@729,0%@729,0%@729,15%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@45.906C Tdiode@39.5C SOC0@47.031C CV1@-256C GPU@45.937C tj@49.5C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2779mW/3519mW VDD_CPU_CV 794mW/1370mW VIN_SYS_5V0 4025mW/4698mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1007mW NC 0mW/0mW
04-21-2025 12:18:56 RAM 4263/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,14%@729,0%@729,7%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.906C Tboard@38C SOC2@45.718C Tdiode@39.5C SOC0@46.875C CV1@-256C GPU@46.093C tj@49.531C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2779mW/3515mW VDD_CPU_CV 794mW/1367mW VIN_SYS_5V0 4025mW/4694mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1005mW NC 0mW/0mW
04-21-2025 12:18:57 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,0%@729,13%@729,7%@729,0%@729,0%@729,0%@729,15%@729,14%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.531C Tboard@38C SOC2@45.718C Tdiode@39.5C SOC0@47.093C CV1@-256C GPU@45.531C tj@49.531C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2779mW/3511mW VDD_CPU_CV 397mW/1362mW VIN_SYS_5V0 4025mW/4691mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1002mW NC 0mW/0mW
04-21-2025 12:18:57 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@45.843C Tdiode@39.5C SOC0@47C CV1@-256C GPU@45.687C tj@49.968C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2779mW/3507mW VDD_CPU_CV 397mW/1357mW VIN_SYS_5V0 4025mW/4688mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1000mW NC 0mW/0mW
04-21-2025 12:18:57 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,7%@729,7%@729,7%@729,7%@729,0%@729,0%@729,0%@729,8%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.531C Tboard@38C SOC2@45.75C Tdiode@39.5C SOC0@46.937C CV1@-256C GPU@46.093C tj@50.062C SOC1@47.125C CV2@-256C VDD_GPU_SOC 2780mW/3503mW VDD_CPU_CV 397mW/1352mW VIN_SYS_5V0 4025mW/4684mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/997mW NC 0mW/0mW
04-21-2025 12:18:57 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [0%@729,7%@729,7%@729,7%@729,14%@729,7%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@45.781C Tdiode@39.5C SOC0@47.125C CV1@-256C GPU@46.031C tj@49.562C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2779mW/3500mW VDD_CPU_CV 397mW/1348mW VIN_SYS_5V0 4025mW/4681mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/994mW NC 0mW/0mW
04-21-2025 12:18:57 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,0%@729,8%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.406C Tboard@38C SOC2@45.718C Tdiode@39.5C SOC0@47.031C CV1@-256C GPU@45.625C tj@49.625C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/3496mW VDD_CPU_CV 397mW/1343mW VIN_SYS_5V0 4025mW/4678mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/991mW NC 0mW/0mW
04-21-2025 12:18:57 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,7%@729,0%@729,7%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.375C Tboard@38C SOC2@45.656C Tdiode@39.5C SOC0@47.125C CV1@-256C GPU@45.718C tj@49.562C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/3493mW VDD_CPU_CV 397mW/1338mW VIN_SYS_5V0 4025mW/4674mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/988mW NC 0mW/0mW
04-21-2025 12:18:57 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,7%@729,7%@729,0%@729,0%@729,7%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.718C Tdiode@39.5C SOC0@46.906C CV1@-256C GPU@45.75C tj@49.593C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2780mW/3489mW VDD_CPU_CV 397mW/1333mW VIN_SYS_5V0 4025mW/4671mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/986mW NC 0mW/0mW
04-21-2025 12:18:58 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@833,6%@839,7%@729,0%@729,13%@729,0%@729,0%@729,0%@729,7%@729,0%@729,12%@729,12%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@45.75C Tdiode@39.5C SOC0@47.125C CV1@-256C GPU@45.843C tj@49.562C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/3486mW VDD_CPU_CV 397mW/1329mW VIN_SYS_5V0 4025mW/4668mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/983mW NC 0mW/0mW
04-21-2025 12:18:58 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,7%@729,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.343C Tboard@38C SOC2@45.656C Tdiode@39.75C SOC0@47C CV1@-256C GPU@45.968C tj@49.343C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2779mW/3482mW VDD_CPU_CV 397mW/1324mW VIN_SYS_5V0 4025mW/4665mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/981mW NC 0mW/0mW
04-21-2025 12:18:58 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,7%@729,6%@729,7%@729,7%@729,7%@729,0%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.656C Tboard@38C SOC2@45.781C Tdiode@39.75C SOC0@46.812C CV1@-256C GPU@46.093C tj@49.375C SOC1@47.093C CV2@-256C VDD_GPU_SOC 2780mW/3479mW VDD_CPU_CV 397mW/1320mW VIN_SYS_5V0 4025mW/4662mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/979mW NC 0mW/0mW
04-21-2025 12:18:58 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729,7%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.5C Tboard@38C SOC2@45.75C Tdiode@39.5C SOC0@47.093C CV1@-256C GPU@45.875C tj@49.5C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/3475mW VDD_CPU_CV 397mW/1315mW VIN_SYS_5V0 4025mW/4658mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/976mW NC 0mW/0mW
04-21-2025 12:18:58 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,13%@729,0%@729,6%@729,0%@729,6%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.343C Tboard@38C SOC2@45.687C Tdiode@39.5C SOC0@47.093C CV1@-256C GPU@45.968C tj@49.5C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/3472mW VDD_CPU_CV 397mW/1311mW VIN_SYS_5V0 4025mW/4655mW NC 0mW/0mW VDDQ_VDD2_1V8AO 402mW/973mW NC 0mW/0mW
04-21-2025 12:18:58 RAM 4262/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@1190,13%@1190,20%@1190,7%@1190,21%@2201,20%@2201,18%@2201,6%@2201,6%@2201,6%@2201,0%@2201,0%@2032] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@45.812C Tdiode@39.5C SOC0@46.875C CV1@-256C GPU@45.968C tj@50.437C SOC1@47.156C CV2@-256C VDD_GPU_SOC 2780mW/3468mW VDD_CPU_CV 794mW/1308mW VIN_SYS_5V0 4126mW/4653mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/971mW NC 0mW/0mW
04-21-2025 12:18:58 RAM 4263/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@1420,0%@1420,7%@1420,33%@1420,18%@729,6%@729,6%@729,29%@729,26%@729,12%@729,12%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.218C Tboard@38C SOC2@45.906C Tdiode@39.5C SOC0@46.968C CV1@-256C GPU@46.125C tj@50.218C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/3465mW VDD_CPU_CV 1191mW/1308mW VIN_SYS_5V0 4226mW/4651mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/969mW NC 0mW/0mW
04-21-2025 12:18:58 RAM 4264/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,7%@729,0%@729,8%@729,0%@729,7%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.718C Tdiode@39.5C SOC0@46.906C CV1@-256C GPU@45.687C tj@50C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/3462mW VDD_CPU_CV 1191mW/1307mW VIN_SYS_5V0 4226mW/4649mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/967mW NC 0mW/0mW
04-21-2025 12:18:59 RAM 4264/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,7%@729,7%@729,20%@729,0%@729,7%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.781C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.875C tj@49.593C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/3459mW VDD_CPU_CV 794mW/1305mW VIN_SYS_5V0 4126mW/4646mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/965mW NC 0mW/0mW
04-21-2025 12:18:59 RAM 4264/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [0%@729,7%@729,7%@729,0%@729,0%@729,0%@729,0%@729,0%@729,8%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.437C Tboard@38C SOC2@45.718C Tdiode@39.75C SOC0@47.031C CV1@-256C GPU@45.531C tj@49.531C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/3455mW VDD_CPU_CV 794mW/1302mW VIN_SYS_5V0 4126mW/4644mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/963mW NC 0mW/0mW
04-21-2025 12:18:59 RAM 4264/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,6%@729,0%@729,6%@729,13%@729,0%@729,0%@729,6%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@45.656C Tdiode@39.5C SOC0@46.968C CV1@-256C GPU@45.625C tj@50.031C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/3452mW VDD_CPU_CV 794mW/1300mW VIN_SYS_5V0 4126mW/4641mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/961mW NC 0mW/0mW
