04-21-2025 12:36:50 RAM 3932/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [42%@2201,23%@2201,100%@2201,29%@2201,37%@729,27%@729,29%@806,27%@729,44%@729,29%@729,33%@729,29%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.062C Tdiode@39.5C SOC0@46.875C CV1@-256C GPU@46C tj@50.562C SOC1@47.156C CV2@-256C VDD_GPU_SOC 2780mW/2780mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4737mW/4737mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/1108mW NC 0mW/0mW
04-21-2025 12:37:14 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@729,0%@729,6%@729,0%@729,25%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.687C Tdiode@39.5C SOC0@46.906C CV1@-256C GPU@45.75C tj@49.625C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2580mW VIN_SYS_5V0 4126mW/4525mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/903mW NC 0mW/0mW
04-21-2025 12:37:14 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@729,7%@729,6%@729,7%@729,23%@729,6%@729,0%@729,14%@729,7%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.5C Tboard@38C SOC2@45.781C Tdiode@39.5C SOC0@47.125C CV1@-256C GPU@46.187C tj@49.5C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2569mW VIN_SYS_5V0 4132mW/4523mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/901mW NC 0mW/0mW
04-21-2025 12:37:14 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@729,7%@729,20%@729,14%@729,7%@729,7%@729,0%@729,0%@729,21%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@45.75C Tdiode@39.5C SOC0@47.062C CV1@-256C GPU@46C tj@49.593C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2560mW VIN_SYS_5V0 4132mW/4520mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/899mW NC 0mW/0mW
04-21-2025 12:37:14 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@729,0%@729,6%@729,6%@730,14%@729,0%@729,13%@729,0%@729,20%@729,0%@729,6%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.781C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.593C tj@49.937C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2550mW VIN_SYS_5V0 4132mW/4518mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/897mW NC 0mW/0mW
04-21-2025 12:37:14 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,6%@729,6%@729,6%@729,14%@729,6%@729,0%@729,0%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.875C Tboard@38C SOC2@45.781C Tdiode@39.75C SOC0@46.937C CV1@-256C GPU@45.687C tj@49.875C SOC1@47.125C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2540mW VIN_SYS_5V0 4126mW/4516mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/895mW NC 0mW/0mW
04-21-2025 12:37:15 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,0%@729,7%@729,14%@729,0%@729,6%@729,6%@729,20%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@45.875C Tdiode@39.5C SOC0@47.093C CV1@-256C GPU@45.593C tj@49.468C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2530mW VIN_SYS_5V0 4126mW/4514mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/893mW NC 0mW/0mW
04-21-2025 12:37:15 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [12%@729,0%@729,0%@729,0%@774,20%@729,0%@729,5%@729,5%@729,16%@729,5%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@45.843C Tdiode@39.5C SOC0@46.812C CV1@-256C GPU@46.031C tj@49.468C SOC1@47.125C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2521mW VIN_SYS_5V0 4126mW/4512mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/891mW NC 0mW/0mW
04-21-2025 12:37:15 RAM 3885/30587MB (lfb 76x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@729,0%@729,0%@729,12%@729,13%@729,0%@729,6%@729,6%@729,0%@729,0%@729,6%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.5C Tboard@38C SOC2@45.843C Tdiode@39.5C SOC0@46.843C CV1@-256C GPU@45.937C tj@49.5C SOC1@47.187C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2512mW VIN_SYS_5V0 4126mW/4510mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/889mW NC 0mW/0mW
04-21-2025 12:37:15 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@729,7%@729,7%@729,0%@729,16%@729,7%@729,0%@729,7%@729,21%@729,20%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.843C Tdiode@39.5C SOC0@46.968C CV1@-256C GPU@45.656C tj@49.406C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2502mW VIN_SYS_5V0 4126mW/4508mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/887mW NC 0mW/0mW
04-21-2025 12:37:15 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@729,7%@729,7%@729,8%@729,21%@729,0%@729,7%@729,7%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.718C Tboard@38C SOC2@45.718C Tdiode@39.5C SOC0@46.843C CV1@-256C GPU@45.875C tj@49.718C SOC1@47.093C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2493mW VIN_SYS_5V0 4126mW/4506mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/885mW NC 0mW/0mW
04-21-2025 12:37:15 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,10%@729,0%@729,15%@729,17%@729,0%@729,5%@729,0%@729,12%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.468C Tboard@38C SOC2@45.875C Tdiode@39.5C SOC0@47.031C CV1@-256C GPU@45.687C tj@49.562C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2484mW VIN_SYS_5V0 4126mW/4504mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/882mW NC 0mW/0mW
04-21-2025 12:37:16 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@729,0%@729,0%@729,6%@729,14%@729,6%@729,7%@729,6%@729,20%@729,0%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@45.75C Tdiode@39.5C SOC0@47.125C CV1@-256C GPU@45.843C tj@49.5C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2475mW VIN_SYS_5V0 4126mW/4502mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/880mW NC 0mW/0mW
04-21-2025 12:37:16 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,6%@729,0%@729,6%@729,18%@729,0%@729,0%@729,6%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.531C Tboard@38C SOC2@45.718C Tdiode@39.75C SOC0@46.906C CV1@-256C GPU@45.843C tj@49.937C SOC1@47.125C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2466mW VIN_SYS_5V0 4126mW/4500mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/878mW NC 0mW/0mW
04-21-2025 12:37:16 RAM 3881/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,25%@729,0%@729,14%@729,0%@729,0%@729,0%@729,20%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.906C Tboard@38C SOC2@45.781C Tdiode@39.75C SOC0@46.843C CV1@-256C GPU@46.093C tj@49.906C SOC1@47.093C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 397mW/2455mW VIN_SYS_5V0 4126mW/4498mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/876mW NC 0mW/0mW
04-21-2025 12:37:16 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@1589,5%@729,0%@729,11%@729,18%@729,0%@729,0%@729,6%@729,13%@729,6%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.531C Tboard@38C SOC2@45.687C Tdiode@39.5C SOC0@47.031C CV1@-256C GPU@45.687C tj@49.531C SOC1@47.156C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2447mW VIN_SYS_5V0 4126mW/4496mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/875mW NC 0mW/0mW
04-21-2025 12:37:16 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@729,6%@729,11%@729,6%@729,17%@729,0%@729,0%@729,0%@729,13%@729,0%@729,11%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@45.718C Tdiode@39.5C SOC0@46.875C CV1@-256C GPU@45.906C tj@49.437C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2438mW VIN_SYS_5V0 4126mW/4494mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/873mW NC 0mW/0mW
04-21-2025 12:37:16 RAM 3883/30587MB (lfb 76x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,7%@729,6%@729,13%@729,6%@729,0%@729,0%@729,12%@729,6%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.781C Tdiode@39.5C SOC0@47.031C CV1@-256C GPU@45.937C tj@49.718C SOC1@47.406C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2429mW VIN_SYS_5V0 4126mW/4492mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/871mW NC 0mW/0mW
04-21-2025 12:37:16 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@729,0%@729,0%@729,0%@729,21%@729,13%@729,0%@729,7%@729,21%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.312C Tboard@38C SOC2@45.656C Tdiode@39.5C SOC0@46.937C CV1@-256C GPU@45.5C tj@49.312C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2421mW VIN_SYS_5V0 4126mW/4490mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/869mW NC 0mW/0mW
04-21-2025 12:37:17 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@729,5%@729,6%@729,0%@729,13%@729,0%@729,6%@729,0%@729,12%@729,0%@729,11%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.343C Tboard@38C SOC2@45.625C Tdiode@39.5C SOC0@46.906C CV1@-256C GPU@45.812C tj@49.656C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2413mW VIN_SYS_5V0 4126mW/4488mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/867mW NC 0mW/0mW
04-21-2025 12:37:17 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,5%@729,5%@729,10%@729,5%@729,5%@729,0%@729,15%@729,0%@729,5%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@45.843C Tdiode@39.5C SOC0@46.937C CV1@-256C GPU@45.812C tj@49.531C SOC1@47.125C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2404mW VIN_SYS_5V0 4126mW/4486mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/865mW NC 0mW/0mW
04-21-2025 12:37:17 RAM 3881/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [0%@729,12%@729,0%@729,0%@729,14%@729,0%@729,0%@729,6%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.75C Tdiode@39.5C SOC0@46.906C CV1@-256C GPU@45.875C tj@49.875C SOC1@47.093C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2396mW VIN_SYS_5V0 4126mW/4484mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/863mW NC 0mW/0mW
04-21-2025 12:37:17 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,7%@729,13%@729,25%@729,0%@729,6%@729,0%@729,14%@729,6%@729,6%@729,12%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@45.687C Tdiode@39.5C SOC0@46.875C CV1@-256C GPU@46C tj@49.75C SOC1@47.093C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2388mW VIN_SYS_5V0 4132mW/4483mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/861mW NC 0mW/0mW
04-21-2025 12:37:17 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [31%@830,0%@831,6%@729,6%@729,14%@729,6%@729,0%@729,6%@729,20%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.718C Tboard@38C SOC2@45.75C Tdiode@39.5C SOC0@46.843C CV1@-256C GPU@45.843C tj@49.718C SOC1@47.062C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2380mW VIN_SYS_5V0 4132mW/4481mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/860mW NC 0mW/0mW
04-21-2025 12:37:17 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,7%@729,0%@729,15%@729,7%@729,0%@729,0%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.718C Tboard@38C SOC2@45.781C Tdiode@39.5C SOC0@46.843C CV1@-256C GPU@45.625C tj@49.718C SOC1@47.125C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2372mW VIN_SYS_5V0 4126mW/4479mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/858mW NC 0mW/0mW
04-21-2025 12:37:17 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,0%@729,7%@729,7%@729,8%@729,7%@729,7%@729,7%@729,21%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.718C Tboard@38C SOC2@45.75C Tdiode@39.5C SOC0@46.875C CV1@-256C GPU@45.75C tj@49.5C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2364mW VIN_SYS_5V0 4132mW/4477mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/856mW NC 0mW/0mW
04-21-2025 12:37:18 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2133,6%@729,7%@729,0%@729,14%@729,6%@729,6%@729,6%@729,14%@729,0%@729,0%@729,12%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.468C Tboard@38C SOC2@45.625C Tdiode@39.5C SOC0@47.031C CV1@-256C GPU@45.75C tj@49.468C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2357mW VIN_SYS_5V0 4132mW/4476mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/854mW NC 0mW/0mW
04-21-2025 12:37:18 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@729,0%@729,0%@729,6%@729,7%@729,0%@729,0%@729,6%@729,18%@729,6%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.437C Tboard@38C SOC2@45.687C Tdiode@39.5C SOC0@47.125C CV1@-256C GPU@45.531C tj@49.687C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2349mW VIN_SYS_5V0 4126mW/4474mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/853mW NC 0mW/0mW
04-21-2025 12:37:18 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,0%@729,6%@729,13%@729,0%@729,0%@729,0%@729,18%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.656C Tboard@38C SOC2@45.718C Tdiode@39.5C SOC0@46.812C CV1@-256C GPU@45.968C tj@49.406C SOC1@47.156C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2341mW VIN_SYS_5V0 4126mW/4472mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/851mW NC 0mW/0mW
04-21-2025 12:37:18 RAM 3881/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,7%@729,12%@729,13%@729,20%@729,0%@729,0%@729,13%@729,14%@729,13%@729,0%@729,12%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.625C Tdiode@39.5C SOC0@46.843C CV1@-256C GPU@46C tj@49.437C SOC1@47.156C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2334mW VIN_SYS_5V0 4132mW/4470mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/849mW NC 0mW/0mW
04-21-2025 12:37:18 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@833,7%@729,7%@729,0%@729,15%@729,0%@729,7%@729,7%@729,21%@729,13%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.625C Tboard@38C SOC2@45.843C Tdiode@39.5C SOC0@46.718C CV1@-256C GPU@45.875C tj@49.625C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2326mW VIN_SYS_5V0 4132mW/4469mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/847mW NC 0mW/0mW
04-21-2025 12:37:18 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,0%@729,0%@729,6%@729,13%@729,0%@729,0%@729,0%@729,17%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@45.625C Tdiode@39.5C SOC0@47.093C CV1@-256C GPU@45.531C tj@49.562C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2319mW VIN_SYS_5V0 4132mW/4467mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/846mW NC 0mW/0mW
04-21-2025 12:37:18 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,13%@729,0%@729,0%@729,15%@729,7%@729,7%@729,13%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.406C Tboard@38C SOC2@45.656C Tdiode@39.5C SOC0@46.687C CV1@-256C GPU@45.718C tj@49.531C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2311mW VIN_SYS_5V0 4126mW/4466mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/844mW NC 0mW/0mW
04-21-2025 12:37:19 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,6%@729,6%@729,0%@729,18%@729,6%@729,6%@729,0%@729,14%@729,0%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.375C Tboard@38C SOC2@45.625C Tdiode@39.5C SOC0@46.718C CV1@-256C GPU@46.031C tj@50.093C SOC1@47.093C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2304mW VIN_SYS_5V0 4132mW/4464mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/843mW NC 0mW/0mW
04-21-2025 12:37:19 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,7%@729,12%@729,20%@729,6%@729,6%@729,6%@729,7%@729,11%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.437C Tboard@38C SOC2@45.687C Tdiode@39.5C SOC0@46.843C CV1@-256C GPU@45.718C tj@49.906C SOC1@47.093C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2297mW VIN_SYS_5V0 4126mW/4462mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/841mW NC 0mW/0mW
04-21-2025 12:37:19 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@1473,0%@2201,0%@1061,14%@883,20%@729,0%@729,7%@729,6%@729,20%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@45.656C Tdiode@39.5C SOC0@47C CV1@-256C GPU@45.468C tj@49.562C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2290mW VIN_SYS_5V0 4132mW/4461mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/840mW NC 0mW/0mW
04-21-2025 12:37:19 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@729,7%@729,14%@729,7%@729,9%@729,0%@729,0%@729,8%@729,21%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.562C Tboard@38C SOC2@45.656C Tdiode@39.5C SOC0@47.125C CV1@-256C GPU@45.843C tj@49.562C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 794mW/2283mW VIN_SYS_5V0 4233mW/4460mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/839mW NC 0mW/0mW
