04-21-2025 12:34:35 RAM 3899/30587MB (lfb 17x4MB) SWAP 31/15294MB (cached 0MB) CPU [40%@1651,28%@1651,21%@1651,7%@1651,40%@2201,33%@2201,100%@2201,53%@2201,35%@1036,35%@1036,35%@1113,42%@1036] EMC_FREQ 6%@2133 GR3D_FREQ 0%@509 GR3D2_FREQ 0%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.781C Tboard@38C SOC2@46.25C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46C tj@50.781C SOC1@47.343C CV2@-256C VDD_GPU_SOC 3575mW/3575mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4939mW/4939mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/1209mW NC 0mW/0mW
04-21-2025 12:34:55 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,0%@2201,57%@2201,21%@729,0%@729,0%@729,0%@729,9%@729,0%@729,0%@729,14%@729] EMC_FREQ 10%@2133 GR3D_FREQ 52%@509 GR3D2_FREQ 52%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.375C CV1@-256C GPU@47.031C tj@50.562C SOC1@47.718C CV2@-256C VDD_GPU_SOC 5561mW/5692mW VDD_CPU_CV 1986mW/2068mW VIN_SYS_5V0 5342mW/5281mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:55 RAM 4863/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,0%@2201,0%@2201,64%@2201,15%@729,7%@729,7%@729,0%@729,15%@729,14%@729,0%@729,8%@729] EMC_FREQ 10%@2133 GR3D_FREQ 59%@509 GR3D2_FREQ 59%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.375C Tdiode@40.25C SOC0@47.593C CV1@-256C GPU@46.687C tj@50.562C SOC1@47.75C CV2@-256C VDD_GPU_SOC 5561mW/5691mW VDD_CPU_CV 1986mW/2067mW VIN_SYS_5V0 5342mW/5281mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:55 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,0%@2201,0%@2201,62%@2201,15%@729,0%@729,0%@729,0%@729,16%@729,8%@729,7%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 59%@506 GR3D2_FREQ 59%@507 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.125C Tboard@38C SOC2@46.531C Tdiode@40.25C SOC0@47.406C CV1@-256C GPU@46.875C tj@51.125C SOC1@47.5C CV2@-256C VDD_GPU_SOC 5561mW/5690mW VDD_CPU_CV 1986mW/2067mW VIN_SYS_5V0 5342mW/5281mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:55 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,7%@2201,0%@2201,66%@2201,16%@729,15%@729,0%@729,14%@729,8%@729,14%@729,0%@729,7%@729] EMC_FREQ 10%@2133 GR3D_FREQ 47%@509 GR3D2_FREQ 47%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.406C Tdiode@40.25C SOC0@47.343C CV1@-256C GPU@46.906C tj@50.531C SOC1@47.875C CV2@-256C VDD_GPU_SOC 5561mW/5689mW VDD_CPU_CV 1986mW/2066mW VIN_SYS_5V0 5342mW/5282mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:55 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,7%@2201,0%@2201,64%@2201,15%@729,0%@729,0%@729,14%@729,15%@729,0%@729,7%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 46%@509 GR3D2_FREQ 46%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.375C Tdiode@40.25C SOC0@47.625C CV1@-256C GPU@46.343C tj@50.531C SOC1@47.656C CV2@-256C VDD_GPU_SOC 5561mW/5688mW VDD_CPU_CV 1986mW/2066mW VIN_SYS_5V0 5342mW/5282mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:56 RAM 4863/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,0%@2201,60%@2201,21%@729,0%@729,0%@729,0%@729,15%@729,0%@729,7%@729,7%@729] EMC_FREQ 10%@2133 GR3D_FREQ 46%@507 GR3D2_FREQ 46%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.468C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.468C tj@50.625C SOC1@47.875C CV2@-256C VDD_GPU_SOC 5561mW/5687mW VDD_CPU_CV 1986mW/2065mW VIN_SYS_5V0 5342mW/5283mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:56 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@2201,0%@2201,62%@2201,13%@729,13%@729,6%@729,6%@729,20%@729,12%@729,0%@729,0%@729] EMC_FREQ 10%@2133 GR3D_FREQ 46%@507 GR3D2_FREQ 46%@508 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.687C Tboard@38C SOC2@46.406C Tdiode@40.25C SOC0@47.343C CV1@-256C GPU@46.843C tj@50.687C SOC1@47.843C CV2@-256C VDD_GPU_SOC 5561mW/5687mW VDD_CPU_CV 1986mW/2065mW VIN_SYS_5V0 5342mW/5283mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:56 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,0%@2201,66%@2201,15%@729,0%@729,7%@729,0%@729,15%@729,0%@729,0%@729,14%@729] EMC_FREQ 10%@2133 GR3D_FREQ 46%@509 GR3D2_FREQ 46%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.437C Tdiode@40.25C SOC0@47.437C CV1@-256C GPU@47.062C tj@50.531C SOC1@47.531C CV2@-256C VDD_GPU_SOC 5561mW/5686mW VDD_CPU_CV 1986mW/2064mW VIN_SYS_5V0 5342mW/5283mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:56 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,0%@2201,62%@2201,14%@729,13%@729,7%@729,0%@729,20%@729,0%@729,7%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 50%@509 GR3D2_FREQ 50%@506 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.281C Tdiode@40.25C SOC0@47.593C CV1@-256C GPU@46.718C tj@50.625C SOC1@47.656C CV2@-256C VDD_GPU_SOC 5561mW/5685mW VDD_CPU_CV 1986mW/2064mW VIN_SYS_5V0 5241mW/5283mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:56 RAM 4863/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,0%@2201,0%@2201,66%@2201,14%@729,0%@729,7%@729,0%@729,14%@729,7%@729,0%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 53%@509 GR3D2_FREQ 53%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.437C Tboard@38C SOC2@46.5C Tdiode@40.25C SOC0@47.437C CV1@-256C GPU@46.5C tj@50.437C SOC1@47.625C CV2@-256C VDD_GPU_SOC 5561mW/5684mW VDD_CPU_CV 1986mW/2063mW VIN_SYS_5V0 5241mW/5283mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:56 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,0%@2201,0%@2201,62%@2201,26%@729,13%@729,13%@729,0%@729,8%@729,7%@729,6%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 59%@509 GR3D2_FREQ 59%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.468C Tdiode@40.25C SOC0@47.375C CV1@-256C GPU@46.5C tj@50.562C SOC1@47.781C CV2@-256C VDD_GPU_SOC 5561mW/5683mW VDD_CPU_CV 1986mW/2063mW VIN_SYS_5V0 5342mW/5283mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:56 RAM 4863/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,0%@2201,68%@2201,15%@729,0%@729,0%@729,0%@729,15%@729,0%@729,0%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 59%@509 GR3D2_FREQ 59%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.437C Tdiode@40.25C SOC0@47.343C CV1@-256C GPU@47C tj@50.593C SOC1@47.812C CV2@-256C VDD_GPU_SOC 5561mW/5683mW VDD_CPU_CV 1986mW/2062mW VIN_SYS_5V0 5342mW/5284mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:57 RAM 4865/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2201,0%@2201,0%@2201,62%@2201,7%@729,14%@729,0%@729,0%@729,15%@729,0%@729,14%@729,8%@729] EMC_FREQ 9%@2133 GR3D_FREQ 60%@507 GR3D2_FREQ 60%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.406C Tboard@38C SOC2@46.281C Tdiode@40.25C SOC0@47.5C CV1@-256C GPU@46.593C tj@50.593C SOC1@47.593C CV2@-256C VDD_GPU_SOC 5561mW/5682mW VDD_CPU_CV 1986mW/2062mW VIN_SYS_5V0 5342mW/5284mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:57 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,0%@2201,66%@2201,15%@729,0%@729,0%@729,0%@729,14%@729,0%@729,14%@729,14%@729] EMC_FREQ 9%@2133 GR3D_FREQ 59%@509 GR3D2_FREQ 60%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.406C Tdiode@40.25C SOC0@47.406C CV1@-256C GPU@46.437C tj@50.625C SOC1@47.906C CV2@-256C VDD_GPU_SOC 5561mW/5681mW VDD_CPU_CV 1986mW/2061mW VIN_SYS_5V0 5342mW/5284mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:57 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,0%@2201,45%@2201,15%@729,14%@729,13%@729,14%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 59%@508 GR3D2_FREQ 59%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.406C Tdiode@40.25C SOC0@47.468C CV1@-256C GPU@46.812C tj@50.531C SOC1@47.562C CV2@-256C VDD_GPU_SOC 5561mW/5680mW VDD_CPU_CV 1986mW/2061mW VIN_SYS_5V0 5342mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:57 RAM 4863/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@2201,0%@2201,50%@2201,14%@729,6%@729,13%@729,7%@729,7%@729,0%@729,13%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 59%@508 GR3D2_FREQ 59%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.406C Tdiode@40.25C SOC0@47.343C CV1@-256C GPU@46.625C tj@50.562C SOC1@47.843C CV2@-256C VDD_GPU_SOC 5561mW/5680mW VDD_CPU_CV 1986mW/2060mW VIN_SYS_5V0 5342mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:57 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2201,0%@2201,6%@2201,57%@2201,15%@729,6%@729,7%@729,7%@729,15%@729,7%@729,7%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 58%@509 GR3D2_FREQ 58%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.531C Tdiode@40.25C SOC0@47.531C CV1@-256C GPU@46.468C tj@50.468C SOC1@47.593C CV2@-256C VDD_GPU_SOC 5561mW/5679mW VDD_CPU_CV 1986mW/2060mW VIN_SYS_5V0 5241mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:57 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,0%@2201,64%@2201,15%@729,0%@729,0%@729,7%@729,14%@729,0%@729,0%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 59%@509 GR3D2_FREQ 59%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.375C Tdiode@40.25C SOC0@47.593C CV1@-256C GPU@46.531C tj@50.468C SOC1@47.593C CV2@-256C VDD_GPU_SOC 5561mW/5678mW VDD_CPU_CV 1986mW/2060mW VIN_SYS_5V0 5241mW/5284mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:57 RAM 4865/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,0%@2201,0%@2201,50%@2201,7%@729,0%@729,0%@729,7%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 48%@509 GR3D2_FREQ 59%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.406C Tdiode@40.25C SOC0@47.437C CV1@-256C GPU@46.812C tj@50.656C SOC1@47.781C CV2@-256C VDD_GPU_SOC 5561mW/5678mW VDD_CPU_CV 1986mW/2059mW VIN_SYS_5V0 5241mW/5284mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:58 RAM 4863/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,0%@2201,50%@2201,15%@729,7%@729,7%@729,0%@729,15%@729,0%@729,7%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 48%@508 GR3D2_FREQ 48%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.312C Tboard@38C SOC2@46.468C Tdiode@40.25C SOC0@47.437C CV1@-256C GPU@46.468C tj@50.312C SOC1@47.593C CV2@-256C VDD_GPU_SOC 5561mW/5677mW VDD_CPU_CV 1986mW/2059mW VIN_SYS_5V0 5342mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:58 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@2201,0%@2201,50%@2201,14%@729,7%@729,0%@729,0%@729,13%@729,6%@729,6%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 47%@506 GR3D2_FREQ 47%@507 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.468C Tdiode@40.25C SOC0@47.437C CV1@-256C GPU@46.625C tj@50.468C SOC1@47.562C CV2@-256C VDD_GPU_SOC 5561mW/5676mW VDD_CPU_CV 1986mW/2058mW VIN_SYS_5V0 5342mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:58 RAM 4865/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,0%@2201,54%@2201,14%@729,7%@729,0%@729,7%@729,8%@729,7%@729,0%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 46%@508 GR3D2_FREQ 46%@507 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.437C Tdiode@40.25C SOC0@47.531C CV1@-256C GPU@46.531C tj@50.375C SOC1@47.562C CV2@-256C VDD_GPU_SOC 5561mW/5675mW VDD_CPU_CV 1986mW/2058mW VIN_SYS_5V0 5241mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:58 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,0%@2201,0%@2201,50%@2201,16%@729,0%@729,0%@729,0%@729,23%@729,0%@729,15%@729,15%@729] EMC_FREQ 9%@2133 GR3D_FREQ 46%@509 GR3D2_FREQ 46%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.406C Tdiode@40.25C SOC0@47.343C CV1@-256C GPU@46.593C tj@50.562C SOC1@47.875C CV2@-256C VDD_GPU_SOC 5561mW/5675mW VDD_CPU_CV 1986mW/2057mW VIN_SYS_5V0 5342mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:58 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,6%@2201,7%@2201,45%@2201,23%@729,7%@729,7%@729,0%@729,21%@729,7%@729,7%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 46%@509 GR3D2_FREQ 46%@508 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.718C Tboard@38C SOC2@46.406C Tdiode@40.25C SOC0@47.375C CV1@-256C GPU@46.562C tj@50.718C SOC1@47.875C CV2@-256C VDD_GPU_SOC 5561mW/5674mW VDD_CPU_CV 1986mW/2057mW VIN_SYS_5V0 5342mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:58 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,0%@2201,58%@2201,14%@729,7%@729,7%@729,0%@729,8%@729,7%@729,7%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 49%@509 GR3D2_FREQ 49%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.437C Tdiode@40.25C SOC0@47.437C CV1@-256C GPU@46.875C tj@50.531C SOC1@47.562C CV2@-256C VDD_GPU_SOC 5561mW/5673mW VDD_CPU_CV 1986mW/2057mW VIN_SYS_5V0 5241mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:58 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,0%@2201,45%@2201,0%@729,0%@729,0%@729,0%@729,20%@729,7%@729,0%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 51%@506 GR3D2_FREQ 51%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.406C Tdiode@40.25C SOC0@47.656C CV1@-256C GPU@46.406C tj@50.531C SOC1@47.625C CV2@-256C VDD_GPU_SOC 5561mW/5673mW VDD_CPU_CV 1986mW/2056mW VIN_SYS_5V0 5342mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:58 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@2201,0%@2201,62%@2201,21%@729,7%@729,0%@729,0%@729,8%@729,7%@729,0%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 59%@509 GR3D2_FREQ 50%@508 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.437C Tdiode@40.25C SOC0@47.5C CV1@-256C GPU@46.593C tj@50.468C SOC1@47.468C CV2@-256C VDD_GPU_SOC 5561mW/5672mW VDD_CPU_CV 1986mW/2056mW VIN_SYS_5V0 5241mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:59 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,0%@2201,64%@2201,15%@729,0%@729,0%@729,13%@729,21%@729,14%@729,7%@729,14%@729] EMC_FREQ 9%@2133 GR3D_FREQ 60%@509 GR3D2_FREQ 60%@507 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.375C Tdiode@40C SOC0@47.406C CV1@-256C GPU@46.687C tj@50.625C SOC1@47.781C CV2@-256C VDD_GPU_SOC 5561mW/5672mW VDD_CPU_CV 1986mW/2055mW VIN_SYS_5V0 5241mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:59 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,0%@2201,50%@2201,14%@729,0%@729,0%@729,0%@729,21%@729,14%@729,0%@729,13%@729] EMC_FREQ 9%@2133 GR3D_FREQ 59%@507 GR3D2_FREQ 59%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.718C Tboard@38C SOC2@46.468C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.812C tj@50.718C SOC1@47.5C CV2@-256C VDD_GPU_SOC 5561mW/5671mW VDD_CPU_CV 1986mW/2055mW VIN_SYS_5V0 5342mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:59 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,0%@2201,44%@2201,8%@729,0%@729,0%@729,0%@729,15%@729,14%@729,15%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 59%@509 GR3D2_FREQ 59%@507 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.343C Tdiode@40.25C SOC0@47.406C CV1@-256C GPU@46.625C tj@50.593C SOC1@47.75C CV2@-256C VDD_GPU_SOC 5561mW/5670mW VDD_CPU_CV 1986mW/2055mW VIN_SYS_5V0 5241mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:59 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,0%@2201,53%@2201,15%@729,0%@729,0%@729,7%@729,15%@729,7%@729,7%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 59%@509 GR3D2_FREQ 59%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.718C Tboard@38C SOC2@46.406C Tdiode@40.25C SOC0@47.437C CV1@-256C GPU@46.531C tj@50.718C SOC1@47.531C CV2@-256C VDD_GPU_SOC 5561mW/5670mW VDD_CPU_CV 1986mW/2054mW VIN_SYS_5V0 5342mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:59 RAM 4863/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,0%@2201,62%@2201,21%@729,7%@729,0%@729,7%@729,21%@729,0%@729,13%@729,14%@729] EMC_FREQ 9%@2133 GR3D_FREQ 60%@509 GR3D2_FREQ 60%@505 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.375C Tdiode@40.25C SOC0@47.531C CV1@-256C GPU@46.843C tj@50.468C SOC1@47.593C CV2@-256C VDD_GPU_SOC 5561mW/5669mW VDD_CPU_CV 1986mW/2054mW VIN_SYS_5V0 5342mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:59 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,0%@2201,64%@2201,14%@729,0%@729,0%@729,7%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 9%@2133 GR3D_FREQ 59%@509 GR3D2_FREQ 59%@506 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.687C Tboard@38C SOC2@46.437C Tdiode@40.25C SOC0@47.406C CV1@-256C GPU@47.031C tj@50.687C SOC1@47.468C CV2@-256C VDD_GPU_SOC 5561mW/5668mW VDD_CPU_CV 1986mW/2053mW VIN_SYS_5V0 5241mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:34:59 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@2201,0%@2201,60%@2201,14%@729,0%@729,0%@729,0%@729,21%@729,7%@729,13%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 47%@509 GR3D2_FREQ 58%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.437C Tboard@38C SOC2@46.437C Tdiode@40.25C SOC0@47.5C CV1@-256C GPU@46.937C tj@50.437C SOC1@47.656C CV2@-256C VDD_GPU_SOC 5561mW/5668mW VDD_CPU_CV 1986mW/2053mW VIN_SYS_5V0 5241mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
04-21-2025 12:35:00 RAM 4862/30587MB (lfb 1x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,6%@2201,0%@2201,61%@2201,15%@729,7%@729,0%@729,7%@729,7%@729,7%@729,8%@729,7%@729] EMC_FREQ 9%@2133 GR3D_FREQ 46%@509 GR3D2_FREQ 46%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.75C Tboard@38C SOC2@46.312C Tdiode@40.25C SOC0@47.562C CV1@-256C GPU@46.406C tj@50.468C SOC1@47.562C CV2@-256C VDD_GPU_SOC 5561mW/5667mW VDD_CPU_CV 1986mW/2053mW VIN_SYS_5V0 5342mW/5285mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1411mW/1409mW NC 0mW/0mW
