04-21-2025 12:48:00 RAM 3974/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [37%@2201,20%@2201,100%@2201,20%@2201,23%@729,14%@729,13%@729,20%@2201,28%@729,21%@2201,0%@2201,14%@2201] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.437C CV1@-256C GPU@45.906C tj@50.875C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2780mW/2780mW VDD_CPU_CV 2779mW/2779mW VIN_SYS_5V0 4737mW/4737mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/1108mW NC 0mW/0mW
04-21-2025 12:48:25 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@729,0%@729,0%@729,0%@729,21%@729,7%@729,0%@729,0%@729,28%@729,0%@729,0%@729,14%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.093C Tboard@38C SOC2@46C Tdiode@40C SOC0@47.125C CV1@-256C GPU@46.062C tj@50.062C SOC1@47.718C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2382mW VIN_SYS_5V0 4132mW/4526mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/899mW NC 0mW/0mW
04-21-2025 12:48:25 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,13%@729,6%@729,20%@729,12%@729,7%@729,0%@729,20%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.906C Tboard@38C SOC2@46.031C Tdiode@40C SOC0@47.406C CV1@-256C GPU@46.218C tj@50.062C SOC1@47.687C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2373mW VIN_SYS_5V0 4126mW/4524mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/897mW NC 0mW/0mW
04-21-2025 12:48:26 RAM 3918/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@837,6%@729,0%@729,12%@729,21%@729,0%@729,6%@729,6%@729,14%@729,12%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.218C tj@49.781C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2364mW VIN_SYS_5V0 4126mW/4522mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/895mW NC 0mW/0mW
04-21-2025 12:48:26 RAM 3919/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,6%@729,6%@729,18%@729,12%@729,6%@729,6%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@46.125C Tdiode@39.75C SOC0@47.312C CV1@-256C GPU@46.281C tj@49.656C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2356mW VIN_SYS_5V0 4132mW/4520mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/894mW NC 0mW/0mW
04-21-2025 12:48:26 RAM 3917/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@1135,0%@989,0%@729,14%@729,15%@729,0%@729,0%@729,0%@729,26%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.906C tj@49.968C SOC1@47.812C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2347mW VIN_SYS_5V0 4126mW/4518mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/892mW NC 0mW/0mW
04-21-2025 12:48:26 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,6%@1603,6%@729,11%@729,18%@729,6%@729,0%@729,5%@729,18%@729,11%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@46C Tdiode@40C SOC0@47.468C CV1@-256C GPU@46.156C tj@49.843C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2339mW VIN_SYS_5V0 4132mW/4516mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/891mW NC 0mW/0mW
04-21-2025 12:48:26 RAM 3920/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@830,6%@729,7%@729,0%@729,20%@729,6%@729,6%@729,0%@729,7%@729,6%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.125C tj@49.843C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2330mW VIN_SYS_5V0 4132mW/4513mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/889mW NC 0mW/0mW
04-21-2025 12:48:26 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@729,0%@729,7%@729,7%@729,23%@729,20%@729,0%@729,0%@729,28%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.906C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.375C tj@49.906C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2322mW VIN_SYS_5V0 4233mW/4512mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/888mW NC 0mW/0mW
04-21-2025 12:48:27 RAM 3918/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [27%@827,11%@729,11%@729,5%@729,13%@729,0%@729,0%@729,0%@729,17%@729,5%@729,0%@729,5%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.156C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@46.312C tj@50.156C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2314mW VIN_SYS_5V0 4132mW/4510mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/886mW NC 0mW/0mW
04-21-2025 12:48:27 RAM 3919/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@822,5%@729,5%@787,5%@729,22%@729,9%@729,5%@729,9%@729,15%@729,5%@729,9%@729,9%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.718C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@46.156C tj@49.906C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2306mW VIN_SYS_5V0 4132mW/4508mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/885mW NC 0mW/0mW
04-21-2025 12:48:27 RAM 3924/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@729,6%@729,6%@729,6%@729,13%@729,12%@729,0%@729,0%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.937C tj@49.937C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2298mW VIN_SYS_5V0 4132mW/4506mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/883mW NC 0mW/0mW
04-21-2025 12:48:27 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,0%@729,20%@729,7%@729,21%@729,7%@729,0%@729,7%@729,15%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.718C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.312C CV1@-256C GPU@45.843C tj@49.718C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2290mW VIN_SYS_5V0 4132mW/4504mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/881mW NC 0mW/0mW
04-21-2025 12:48:27 RAM 3919/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@729,5%@729,0%@729,0%@729,15%@729,0%@729,0%@729,5%@729,11%@729,5%@729,0%@729,10%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.375C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.375C CV1@-256C GPU@46C tj@49.812C SOC1@47.718C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2282mW VIN_SYS_5V0 4132mW/4502mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/879mW NC 0mW/0mW
04-21-2025 12:48:27 RAM 3919/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,16%@729,11%@729,23%@729,0%@729,6%@729,6%@729,20%@729,6%@729,20%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@46.156C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@45.875C tj@50.125C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2275mW VIN_SYS_5V0 4126mW/4500mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/877mW NC 0mW/0mW
04-21-2025 12:48:27 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@826,0%@729,0%@729,0%@729,26%@729,6%@729,0%@729,0%@729,20%@729,6%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.062C tj@50.093C SOC1@47.406C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2267mW VIN_SYS_5V0 4132mW/4498mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/876mW NC 0mW/0mW
04-21-2025 12:48:28 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [22%@828,5%@729,10%@729,10%@729,15%@729,5%@729,5%@729,5%@729,16%@729,0%@729,0%@729,15%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.687C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.343C CV1@-256C GPU@46.375C tj@49.937C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2259mW VIN_SYS_5V0 4132mW/4496mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/874mW NC 0mW/0mW
04-21-2025 12:48:28 RAM 3920/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@1634,20%@729,13%@729,7%@729,15%@729,0%@729,0%@729,7%@729,21%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.718C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.125C tj@49.968C SOC1@47.593C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2252mW VIN_SYS_5V0 4126mW/4494mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/873mW NC 0mW/0mW
04-21-2025 12:48:28 RAM 3917/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,18%@729,7%@729,15%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.687C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@47.281C CV1@-256C GPU@46.281C tj@49.687C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2245mW VIN_SYS_5V0 4132mW/4493mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/872mW NC 0mW/0mW
04-21-2025 12:48:28 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@729,6%@729,13%@729,6%@729,25%@729,0%@729,0%@729,6%@729,14%@729,6%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.312C CV1@-256C GPU@46.062C tj@49.812C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2237mW VIN_SYS_5V0 4132mW/4491mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/870mW NC 0mW/0mW
04-21-2025 12:48:28 RAM 3918/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [27%@729,6%@729,5%@729,5%@729,12%@729,0%@729,5%@729,0%@729,17%@729,5%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@46.093C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.218C tj@50.218C SOC1@47.406C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2230mW VIN_SYS_5V0 4132mW/4489mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/869mW NC 0mW/0mW
04-21-2025 12:48:28 RAM 3919/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,6%@729,0%@729,13%@729,17%@729,11%@729,6%@729,14%@729,0%@729,6%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.218C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.281C CV1@-256C GPU@46.312C tj@49.781C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2223mW VIN_SYS_5V0 4126mW/4487mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/868mW NC 0mW/0mW
04-21-2025 12:48:29 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@824,7%@2408,7%@729,14%@729,16%@729,0%@729,30%@729,7%@729,26%@729,0%@729,7%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.187C tj@49.812C SOC1@47.593C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2216mW VIN_SYS_5V0 4233mW/4486mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/866mW NC 0mW/0mW
04-21-2025 12:48:29 RAM 3918/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,0%@729,11%@729,0%@729,17%@729,11%@729,0%@729,0%@729,18%@729,5%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@46.093C tj@50.062C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2209mW VIN_SYS_5V0 4233mW/4485mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/865mW NC 0mW/0mW
04-21-2025 12:48:29 RAM 3919/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [12%@729,0%@729,5%@729,0%@729,21%@729,0%@729,5%@729,10%@729,16%@729,0%@729,0%@729,10%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.375C CV1@-256C GPU@46.031C tj@49.687C SOC1@47.406C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2202mW VIN_SYS_5V0 4126mW/4483mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/864mW NC 0mW/0mW
04-21-2025 12:48:29 RAM 3921/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,12%@2201,7%@1104,7%@729,20%@729,27%@729,7%@729,7%@729,14%@729,6%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.718C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@45.875C tj@49.75C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2195mW VIN_SYS_5V0 4126mW/4481mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/862mW NC 0mW/0mW
04-21-2025 12:48:29 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,0%@729,0%@729,7%@729,8%@729,0%@729,0%@729,7%@729,26%@729,7%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.656C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.281C CV1@-256C GPU@46.125C tj@49.656C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2188mW VIN_SYS_5V0 4126mW/4479mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/861mW NC 0mW/0mW
04-21-2025 12:48:29 RAM 3918/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@729,0%@729,14%@729,7%@729,8%@729,0%@729,7%@729,0%@729,15%@729,7%@729,18%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@45.906C Tdiode@40C SOC0@47.406C CV1@-256C GPU@46.343C tj@49.906C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2181mW VIN_SYS_5V0 4132mW/4478mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/860mW NC 0mW/0mW
04-21-2025 12:48:29 RAM 3917/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,5%@729,6%@729,0%@729,18%@729,0%@729,5%@729,6%@729,18%@729,0%@729,5%@729,5%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@46C Tdiode@40C SOC0@47.125C CV1@-256C GPU@46.25C tj@49.718C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2174mW VIN_SYS_5V0 4233mW/4476mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/859mW NC 0mW/0mW
04-21-2025 12:48:30 RAM 3917/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@833,5%@2201,5%@729,11%@729,23%@729,5%@729,0%@729,0%@729,17%@729,0%@729,0%@729,5%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.25C CV1@-256C GPU@45.812C tj@49.843C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2168mW VIN_SYS_5V0 4233mW/4475mW NC 0mW/0mW VDDQ_VDD2_1V8AO 604mW/857mW NC 0mW/0mW
04-21-2025 12:48:30 RAM 3920/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,6%@729,12%@729,0%@729,18%@729,6%@729,6%@729,0%@729,14%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.843C tj@50.093C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2161mW VIN_SYS_5V0 4226mW/4474mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/856mW NC 0mW/0mW
04-21-2025 12:48:30 RAM 3918/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@828,0%@835,0%@2201,6%@949,25%@729,0%@729,0%@729,11%@729,18%@729,0%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.687C Tboard@38C SOC2@45.968C Tdiode@40C SOC0@47.125C CV1@-256C GPU@46.281C tj@50.031C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2155mW VIN_SYS_5V0 4126mW/4472mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/855mW NC 0mW/0mW
04-21-2025 12:48:30 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,0%@729,14%@729,0%@729,21%@729,0%@729,0%@729,0%@729,15%@729,7%@729,0%@729,13%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.312C tj@50C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2148mW VIN_SYS_5V0 4233mW/4471mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/854mW NC 0mW/0mW
04-21-2025 12:48:30 RAM 3916/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@1975,7%@2201,0%@729,14%@729,15%@729,0%@729,0%@729,0%@729,21%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.687C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.218C tj@50.031C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2142mW VIN_SYS_5V0 4233mW/4470mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/853mW NC 0mW/0mW
04-21-2025 12:48:30 RAM 3917/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@729,7%@729,7%@729,0%@729,21%@729,7%@729,0%@729,0%@729,16%@729,0%@729,7%@729,14%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.062C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.093C tj@50.062C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2136mW VIN_SYS_5V0 4132mW/4469mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/851mW NC 0mW/0mW
04-21-2025 12:48:31 RAM 3917/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@729,5%@729,5%@729,11%@729,22%@729,5%@729,0%@729,10%@729,21%@729,10%@729,0%@729,5%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50C Tboard@38C SOC2@46.093C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@46.125C tj@50C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2129mW VIN_SYS_5V0 4226mW/4467mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/850mW NC 0mW/0mW
04-21-2025 12:48:31 RAM 3920/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,7%@729,7%@729,14%@729,0%@729,0%@729,0%@729,8%@729,0%@729,13%@729,14%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.843C tj@49.75C SOC1@47.406C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 794mW/2123mW VIN_SYS_5V0 4126mW/4466mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/849mW NC 0mW/0mW
